team_name,age_group,gender,source,points,state,rank,url,provider
Blades 2016/17G Red,U10,Female,GotSport Rankings,0,WY,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=7,GotSport
KC CURRENT U10G,U10,Female,GotSport Rankings,0,WY,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=83,GotSport
U10 GSC Girls White,U10,Female,GotSport Rankings,0,WY,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=45,GotSport
Cheyenne PDP HORNETS G16,U10,Female,GotSport Rankings,0,WY,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=53,GotSport
Douglas Thunder U10 Girls,U10,Female,GotSport Rankings,0,WY,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=59,GotSport
U10 GSC Girls White,U10,Female,GotSport Rankings,0,WY,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=44,GotSport
U10 GSC Girls Purple,U10,Female,GotSport Rankings,0,WY,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=26,GotSport
Blades 2016/17G Black,U10,Female,GotSport Rankings,0,WY,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=37,GotSport
JCSA U10 Girls Fall 2025,U10,Female,GotSport Rankings,0,WY,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=13,GotSport
Blades 2016/17G White,U10,Female,GotSport Rankings,0,WY,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=92,GotSport
SC Storm 16/17 Girls Yellow,U10,Female,GotSport Rankings,0,WY,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=2,GotSport
JHYS United Girls 2016 / 2017 Black,U10,Female,GotSport Rankings,0,WY,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=9,GotSport
Rampage COED,U10,Female,GotSport Rankings,0,WY,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=10,GotSport
Cheyenne PDP G2016,U10,Female,GotSport Rankings,0,WY,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=83,GotSport
SC Storm 16/17 Girls Blue,U10,Female,GotSport Rankings,0,WY,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=25,GotSport
GR SPURS 10U*,U10,Male,GotSport Rankings,0,WY,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=10,GotSport
Rock Springs Avengers U10 boys Rodriguez,U10,Male,GotSport Rankings,0,WY,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=96,GotSport
SC Storm 16/17 Boys Yellow,U10,Male,GotSport Rankings,0,WY,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=4,GotSport
JCSA U10 Boys Black Fall 2025,U10,Male,GotSport Rankings,0,WY,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=14,GotSport
LANDER STRIKERS U10 BOYS BLACK,U10,Male,GotSport Rankings,0,WY,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=48,GotSport
U10 GSC Boys Purple,U10,Male,GotSport Rankings,0,WY,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=7,GotSport
Blades 2016/17B Red,U10,Male,GotSport Rankings,0,WY,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=6,GotSport
Douglas Thunder U10 Boys,U10,Male,GotSport Rankings,0,WY,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=93,GotSport
Blades 2016/17B White,U10,Male,GotSport Rankings,0,WY,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=151,GotSport
JHYS United Boys 2016 Black,U10,Male,GotSport Rankings,0,WY,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=13,GotSport
Blades 2016/17B Black 2,U10,Male,GotSport Rankings,0,WY,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=30,GotSport
2016 Riverton Rampage Boys-,U10,Male,GotSport Rankings,0,WY,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=30,GotSport
Blades 2016/17B Black 1,U10,Male,GotSport Rankings,0,WY,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=9,GotSport
SC Storm 16/17 Boys Blue,U10,Male,GotSport Rankings,0,WY,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3,GotSport
SC Storm 16/17 boys White,U10,Male,GotSport Rankings,0,WY,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=8,GotSport
JCSA U10 Boys White Fall 2025,U10,Male,GotSport Rankings,0,WY,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=125,GotSport
JHYS United Girls 2015 Black,U11,Female,GotSport Rankings,0,WY,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=39,GotSport
Cap East 2015 Maroon,U11,Female,GotSport Rankings,0,WY,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=115,GotSport
Rock Springs Avengers U12 Girls ACross,U11,Female,GotSport Rankings,0,WY,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=32,GotSport
JHYS United Girls 2015 Blue,U11,Female,GotSport Rankings,0,WY,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=53,GotSport
Rawlins FC U10 Girls,U11,Female,GotSport Rankings,0,WY,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=164,GotSport
YFSA SP25: U10 Girls,U11,Female,GotSport Rankings,0,WY,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=123,GotSport
