team_name,age_group,gender,source,points,state,rank,url,provider
REAL G2016 Black,U10,Female,GotSport Rankings,0,MT,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=11,GotSport
MT SURF G2016/17 Blue,U10,Female,GotSport Rankings,0,MT,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=93,GotSport
MT Rush G-2016-SE Blue,U10,Female,GotSport Rankings,0,MT,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=87,GotSport
PFC G2016/17navy-AC Fall,U10,Female,GotSport Rankings,0,MT,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=22,GotSport
BFSC G2016 AC,U10,Female,GotSport Rankings,0,MT,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=92,GotSport
FVU G2016 White-AC,U10,Female,GotSport Rankings,0,MT,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=60,GotSport
HYSA G2016/2017 GOLD,U10,Female,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=73,GotSport
SFC G2016 Red,U10,Female,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=37,GotSport
FVU G2016 Green-AC,U10,Female,GotSport Rankings,0,MT,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=33,GotSport
BSFC2016G F25,U10,Female,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=91,GotSport
HYSA G2016/2017 BLUE,U10,Female,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=15,GotSport
MT SURF G2016 Black,U10,Female,GotSport Rankings,0,MT,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=5,GotSport
MT SURF G2016 Blue,U10,Female,GotSport Rankings,0,MT,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=30,GotSport
LST G 2016,U10,Female,GotSport Rankings,0,MT,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=83,GotSport
REAL G2016 Gold,U10,Female,GotSport Rankings,0,MT,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=5,GotSport
BSFC G2016 SE,U10,Female,GotSport Rankings,0,MT,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=43,GotSport
MT SURF G2016/17 White,U10,Female,GotSport Rankings,0,MT,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=79,GotSport
Glacier Surf 2016 Girls WHITE,U10,Female,GotSport Rankings,0,MT,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=69,GotSport
HYSA B2016 BLUE,U10,Male,GotSport Rankings,0,MT,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=12,GotSport
HYSA B2016 GOLD,U10,Male,GotSport Rankings,0,MT,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=129,GotSport
MT Rush B-2016-SE-Blue,U10,Male,GotSport Rankings,0,MT,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=130,GotSport
MT SURF B2016/17 Blue,U10,Male,GotSport Rankings,0,MT,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=153,GotSport
GESC B16 black,U10,Male,GotSport Rankings,0,MT,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=8,GotSport
FVU B2016 White-AC,U10,Male,GotSport Rankings,0,MT,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=167,GotSport
Glacier Surf 2016 Boys BLUE,U10,Male,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=22,GotSport
MT SURF B2016/17 White,U10,Male,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=119,GotSport
REAL B2016 Gold,U10,Male,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=23,GotSport
REAL B2016 Silver,U10,Male,GotSport Rankings,0,MT,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=168,GotSport
MT Rush B-2016-SE-Red,U10,Male,GotSport Rankings,0,MT,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=154,GotSport
FRSC B2016 AC,U10,Male,GotSport Rankings,0,MT,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=65,GotSport
GESC B 16/17,U10,Male,GotSport Rankings,0,MT,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=94,GotSport
REAL B2016 Black,U10,Male,GotSport Rankings,0,MT,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=105,GotSport
FVU B2016 Green-AC,U10,Male,GotSport Rankings,0,MT,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=168,GotSport
FVU G2015 White-AC,U11,Female,GotSport Rankings,0,MT,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=123,GotSport
Glacier Surf 2015/16 Girls BLUE,U11,Female,GotSport Rankings,0,MT,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=65,GotSport
LYSA G2015-AC,U11,Female,GotSport Rankings,0,MT,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=160,GotSport
SFC G2015 Red,U11,Female,GotSport Rankings,0,MT,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=72,GotSport
HYSA G2015/16 BLUE-AC,U11,Female,GotSport Rankings,0,MT,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=187,GotSport
Missoula Surf 15/16 G,U11,Female,GotSport Rankings,0,MT,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=116,GotSport
MT SURF G2015 White,U11,Female,GotSport Rankings,0,MT,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=67,GotSport
3rd/4th Girls Dash,U11,Female,GotSport Rankings,0,MT,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=210,GotSport
HYSA G2015 GOLD,U11,Female,GotSport Rankings,0,MT,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=127,GotSport
MT Rush G-2015-SE-Blue,U11,Female,GotSport Rankings,0,MT,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=89,GotSport
BU G2015 Pink-SE,U11,Female,GotSport Rankings,0,MT,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=102,GotSport
BR SFC G2015/16,U11,Female,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=100,GotSport
GESC G 2015,U11,Female,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=85,GotSport
REAL G2015/16 Silver,U11,Female,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=63,GotSport
GESC G 2015-17,U11,Female,GotSport Rankings,0,MT,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=27,GotSport
SFC G2015 Blue,U11,Female,GotSport Rankings,0,MT,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=90,GotSport
PFC G2015/16navy-AC,U11,Female,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=137,GotSport
REAL G2015 Gold,U11,Female,GotSport Rankings,0,MT,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=12,GotSport
REAL G2015/16 Silver,U11,Female,GotSport Rankings,0,MT,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=207,GotSport
Strikers FC G2015 AC-Blue,U11,Female,GotSport Rankings,0,MT,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=215,GotSport
MT SURF G2015 Blue,U11,Female,GotSport Rankings,0,MT,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=17,GotSport
Strikers FC G2015 AC-Red,U11,Female,GotSport Rankings,0,MT,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=141,GotSport
Glacier Surf 2015/16 Girls WHITE,U11,Female,GotSport Rankings,0,MT,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=185,GotSport
HYSA G2015 BLUE,U11,Female,GotSport Rankings,0,MT,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=56,GotSport
FVU G2015 Green-AC,U11,Female,GotSport Rankings,0,MT,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=93,GotSport
HYSA G2015/16 GRAY-AC,U11,Female,GotSport Rankings,0,MT,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=211,GotSport
REAL G2015 Black,U11,Female,GotSport Rankings,0,MT,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=33,GotSport
BU B2015 Pink-SE,U11,Male,GotSport Rankings,0,MT,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=150,GotSport
Missoula Surf 2015B,U11,Male,GotSport Rankings,0,MT,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=96,GotSport
MT Rush B-2015-SE-Red,U11,Male,GotSport Rankings,0,MT,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=303,GotSport
Missoula Surf 15/16B,U11,Male,GotSport Rankings,0,MT,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=384,GotSport
Strikers FC B2015 AC-Red,U11,Male,GotSport Rankings,0,MT,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=343,GotSport
Glacier Surf 2015/16 Boys WHITE,U11,Male,GotSport Rankings,0,MT,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=195,GotSport
LYSA B2015-AC,U11,Male,GotSport Rankings,0,MT,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=233,GotSport
SFC B2015 T2,U11,Male,GotSport Rankings,0,MT,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=114,GotSport
Strikers FC B2015 White,U11,Male,GotSport Rankings,0,MT,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=409,GotSport
Glacier Surf 2015 Boys BLUE,U11,Male,GotSport Rankings,0,MT,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=180,GotSport
FVU B2015 White-AC,U11,Male,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=186,GotSport
HYSA B2015 GRAY-AC,U11,Male,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=156,GotSport
REAL B2015 Gold,U11,Male,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=122,GotSport
SFC B2015 T1,U11,Male,GotSport Rankings,0,MT,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=263,GotSport
MT SURF B2015 White,U11,Male,GotSport Rankings,0,MT,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=72,GotSport
FRDS B2015-AC,U11,Male,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=336,GotSport
PFC B2015/16white-AC,U11,Male,GotSport Rankings,0,MT,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=398,GotSport
BSFC 2015coed F25,U11,Male,GotSport Rankings,0,MT,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=343,GotSport
LST B 2014- AC,U11,Male,GotSport Rankings,0,MT,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=356,GotSport
MT SURF B2015 Blue,U11,Male,GotSport Rankings,0,MT,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=79,GotSport
SFC B2015 T1,U11,Male,GotSport Rankings,0,MT,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=367,GotSport
PFC B2015/16navy-AC,U11,Male,GotSport Rankings,0,MT,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=133,GotSport
REAL B2015 Silver,U11,Male,GotSport Rankings,0,MT,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=153,GotSport
BR SFC B2015,U11,Male,GotSport Rankings,0,MT,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=307,GotSport
HYSA B2015 BLUE,U11,Male,GotSport Rankings,0,MT,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=102,GotSport
MT Rush B-2015-SE-Blue,U11,Male,GotSport Rankings,0,MT,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=128,GotSport
REAL B2015 Black,U11,Male,GotSport Rankings,0,MT,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=68,GotSport
FVU B2015 Green-AC,U11,Male,GotSport Rankings,0,MT,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=90,GotSport
HYSA B2015 WHITE-AC,U11,Male,GotSport Rankings,0,MT,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=214,GotSport
RLYS 2015 Spring,U11,Male,GotSport Rankings,0,MT,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=339,GotSport
Strikers FC B2015 AC-Blue,U11,Male,GotSport Rankings,0,MT,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=197,GotSport
