team_name,age_group,gender,source,points,state,rank,url,provider
BSC - U10 Girls - Red,U10,Female,GotSport Rankings,0,NH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=71,GotSport
Seacoast United Bedford 2016 Girls Navy,U10,Female,GotSport Rankings,0,NH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=65,GotSport
Lightning Soccer Club 2016 Girls Green,U10,Female,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=42,GotSport
G2016 NH Carolina,U10,Female,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=77,GotSport
Seacoast United Bedford 2016 Girls Carolina,U10,Female,GotSport Rankings,0,NH,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=80,GotSport
Barrington Storm SC U10 (2016),U10,Female,GotSport Rankings,0,NH,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=86,GotSport
G2016 NH Navy,U10,Female,GotSport Rankings,0,NH,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=39,GotSport
2016 Girls - Ercha,U10,Female,GotSport Rankings,0,NH,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=95,GotSport
2016 NH Carolina,U10,Male,GotSport Rankings,0,NH,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=37,GotSport
2016 NH Navy,U10,Male,GotSport Rankings,0,NH,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=56,GotSport
Seacoast United Concord 2016 Boys Carolina,U10,Male,GotSport Rankings,0,NH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=37,GotSport
BU10 Blue-SP 25,U10,Male,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=123,GotSport
Seacoast United Bedford 2016 Boys Navy,U10,Male,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=111,GotSport
Seacoast United Bedford 2016 Boys Carolina,U10,Male,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=97,GotSport
FAC 10U 2025-26,U10,Male,GotSport Rankings,0,NH,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=78,GotSport
FC Bosna U10 (2016),U10,Male,GotSport Rankings,0,NH,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=148,GotSport
U10B - Palencia,U10,Male,GotSport Rankings,0,NH,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=37,GotSport
Red Hawks Coed U9,U10,Male,GotSport Rankings,0,NH,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=69,GotSport
ROSO S.C. Boys U10,U10,Male,GotSport Rankings,0,NH,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=83,GotSport
2016 NH Carolina,U10,Male,GotSport Rankings,0,NH,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=36,GotSport
2016 NH Navy,U10,Male,GotSport Rankings,0,NH,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=55,GotSport
2015 Girls Moody,U11,Female,GotSport Rankings,0,NH,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=143,GotSport
G2015 NH Carolina,U11,Female,GotSport Rankings,0,NH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=78,GotSport
2015 Girls 1,U11,Female,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=66,GotSport
Conval 2015 Girls U11,U11,Female,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=158,GotSport
ORU 2015 Girls Blue,U11,Female,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=175,GotSport
BSC U10 - Red,U11,Female,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=202,GotSport
Exeter Spring Girls U10G Champ,U11,Female,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=104,GotSport
G2015 NH Navy,U11,Female,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=56,GotSport
LSC United Girls 2015 - Blue,U11,Female,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=87,GotSport
Seacoast United Bedford 2015 Girls Carolina,U11,Female,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=122,GotSport
2015 Girls Championship 2,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=230,GotSport
BSC - U11 Girls - Blue,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=203,GotSport
Exeter Girls U10 Champion,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=178,GotSport
LSC United Girls 2015 - B,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=103,GotSport
PCSC 2015 Girls Black,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=134,GotSport
RDP Girls 2015,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=231,GotSport
WSA Girls 2015 - GU11,U11,Female,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=202,GotSport
2015 Girls 2,U11,Female,GotSport Rankings,0,NH,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=148,GotSport
BSC U10 - Blue,U11,Female,GotSport Rankings,0,NH,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=88,GotSport
Become Elite Soccer 2015/2016 Girls,U11,Female,GotSport Rankings,0,NH,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=95,GotSport
GU10 Tournament,U11,Female,GotSport Rankings,0,NH,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=233,GotSport
GU11-FA 25,U11,Female,GotSport Rankings,0,NH,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=168,GotSport
BAC Bulldogs 2015 GU11 Premier,U11,Female,GotSport Rankings,0,NH,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=126,GotSport
RYSA Girls U10 Wolfson,U11,Female,GotSport Rankings,0,NH,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=163,GotSport
Strikers U10 Girls B 24/25,U11,Female,GotSport Rankings,0,NH,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=136,GotSport
GU11 White-SP25,U11,Female,GotSport Rankings,0,NH,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=157,GotSport
PCSC 2015 Girls Maroon,U11,Female,GotSport Rankings,0,NH,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=229,GotSport
Strikers U10 Girls A 24/25,U11,Female,GotSport Rankings,0,NH,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=109,GotSport
2015 Girls Maroon,U11,Female,GotSport Rankings,0,NH,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=110,GotSport
Exeter Spring Girls U10G Premier,U11,Female,GotSport Rankings,0,NH,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=86,GotSport
FC Stars New Hampshire 2015 Girls Blue,U11,Female,GotSport Rankings,0,NH,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=232,GotSport
HB Cavs GU11 Blue,U11,Female,GotSport Rankings,0,NH,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=132,GotSport
Hudson 2015/2016G,U11,Female,GotSport Rankings,0,NH,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=71,GotSport
Merrimack G2015,U11,Female,GotSport Rankings,0,NH,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=111,GotSport
Not Current - Merrimack G2015 Blue,U11,Female,GotSport Rankings,0,NH,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=117,GotSport
ORU 2015 Girls Gray,U11,Female,GotSport Rankings,0,NH,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=56,GotSport
Timberwolves Girls U10 25/26,U11,Female,GotSport Rankings,0,NH,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=118,GotSport
2015 ASC Girls Wildcats,U11,Female,GotSport Rankings,0,NH,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=111,GotSport
Eagles u11 Girls,U11,Female,GotSport Rankings,0,NH,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=121,GotSport
Nashua United SC U11 Girls - Blue,U11,Female,GotSport Rankings,0,NH,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=105,GotSport
Lightning Soccer Club 2015 Girls Green,U11,Female,GotSport Rankings,0,NH,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=122,GotSport
2015 ASC Boys Coyotes,U11,Male,GotSport Rankings,0,NH,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=202,GotSport
Rapids U11 Boys,U11,Male,GotSport Rankings,0,NH,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=238,GotSport
Become Elite Soccer 2015/2016 Boys 3rd XI,U11,Male,GotSport Rankings,0,NH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=314,GotSport
WSA Boys 2015 Gold - BU11,U11,Male,GotSport Rankings,0,NH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=212,GotSport
2015 Boys - Roehm,U11,Male,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=215,GotSport
ORU 2015 Boys Gray,U11,Male,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=196,GotSport
Seacoast United Concord 2015 Boys Carolina,U11,Male,GotSport Rankings,0,NH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=161,GotSport
BU11 White 1-SP25,U11,Male,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=263,GotSport
Suncook Spartans 15/16C,U11,Male,GotSport Rankings,0,NH,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=350,GotSport
2015 Pre MLS Next Navy,U11,Male,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=279,GotSport
Merrimack B2015 Blue,U11,Male,GotSport Rankings,0,NH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=400,GotSport
