team_name,team_id,age_group,gender,source,points,state,rank,url
BH Rapids BU10 Burgundy,579752,U10,Male,GotSport Rankings,0,SD,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=6
BH Rapids BU10 White,579753,U10,Male,GotSport Rankings,0,SD,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=34
Ignite U9/U10 Boys Red,480765,U10,Male,GotSport Rankings,0,SD,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=44
BH Rapids BU10 Sky,668009,U10,Male,GotSport Rankings,0,SD,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=57
BH Rapids BU10 Sky,668009,U10,Male,GotSport Rankings,0,SD,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=58
HCSC Blaze,394269,U10,Male,GotSport Rankings,0,SD,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=60
DASC Dynamo,614322,U10,Male,GotSport Rankings,0,SD,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=61
DASC Galaxy,614320,U10,Male,GotSport Rankings,0,SD,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=66
Ignite U9/U10 Boys Yellow,371556,U10,Male,GotSport Rankings,0,SD,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=86
Sturgis U10,422219,U10,Male,GotSport Rankings,0,SD,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=92
