team_name,age_group,gender,source,points,state,rank,url
BH Rapids BU10 Burgundy,U10,Male,GotSport Rankings,0,SD,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=6
BH Rapids BU10 White,U10,Male,GotSport Rankings,0,SD,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=34
Ignite U9/U10 Boys Red,U10,Male,GotSport Rankings,0,SD,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=43
BH Rapids BU10 Sky,U10,Male,GotSport Rankings,0,SD,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=57
DASC Dynamo,U10,Male,GotSport Rankings,0,SD,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=61
DASC Galaxy,U10,Male,GotSport Rankings,0,SD,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=65
Ignite U10 Boys Blue,U10,Male,GotSport Rankings,0,SD,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=73
Ignite U10 Boys Blue,U10,Male,GotSport Rankings,0,SD,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=75
Yankton United U10 Boys Black,U10,Male,GotSport Rankings,0,SD,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=80
DASC Revolution,U10,Male,GotSport Rankings,0,SD,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=85
Ignite U9/U10 Boys Yellow,U10,Male,GotSport Rankings,0,SD,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=93
Sturgis U10,U10,Male,GotSport Rankings,0,SD,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=94
Yankton United U10 Boys Red,U10,Male,GotSport Rankings,0,SD,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=98
Vermillion Predators U10B,U10,Male,GotSport Rankings,0,SD,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=114
BASA,U10,Male,GotSport Rankings,0,SD,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=134
BH Rapids 2016 Boys Burgundy,U10,Male,GotSport Rankings,0,SD,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=136
WYSA U10B,U10,Male,GotSport Rankings,0,SD,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=142
