team_name,team_id,age_group,gender,source,points,state,rank,url,provider
Academy James G16,550722.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=33,GotSport
CE 16G Pre-ECNL,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=38,GotSport
Central 16G Gold,658938.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=97,GotSport
City 16 Select I,569043.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=50,GotSport
Dallas Texans Fort Worth 2016G,195368.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=74,GotSport
FIERCE Academy Grey 1,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=90,GotSport
Falls Town FC 16G - Navy,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=46,GotSport
Fortress FC 16G,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=43,GotSport
Houstonians FC STXCL G16 - WEST,641771.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=57,GotSport
Kernow Storm FC WTX G16 Midland,305097.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=4,GotSport
Lonestar San Antonio 16G Red,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=60,GotSport
NTX Celtic 16G Mapps South,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=19,GotSport
NTX United FC 2016G Navy,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=27,GotSport
Sting G16 R Ramirez Royal -ARCHIVE,337662.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=58,GotSport
T&C Academy 16G Blue (IH)),611610.0,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=29,GotSport
WTX MAMBAS 16G,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=24,GotSport
Waco Texans 2016 Girls,,U10,Female,GotSport Rankings,0,TX,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=47,GotSport
2016 Girls Blue Pool,486936.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=38,GotSport
Atletico Dallas Youth Pre-ECNL G16 Meighen,,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=19,GotSport
CCExpress Stars,550930.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=69,GotSport
Coppell FC 16G Ballew White,574803.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=40,GotSport
DKSC 16G Batres Pre-ECNL,,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=9,GotSport
EAD FC 16G Elite,454896.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=2,GotSport
FIERCE Academy Grey 1,408849.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=97,GotSport
Klein SC,,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=81,GotSport
Otters,,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=64,GotSport
Premier FA 2016G Green,409967.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=31,GotSport
SA City 16G Red North,548311.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=23,GotSport
Sting Attack Irving G16,524956.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=36,GotSport
Sting Pre-ECNL G16 Leija,271941.0,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=29,GotSport
Team Ignite,,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=47,GotSport
Usa 2016G,,U10,Female,GotSport Rankings,0,TX,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=55,GotSport
BVB 16G PreECNL Black East (Brown),,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=76,GotSport
City 16 N,,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=58,GotSport
FC Dallas ETX 2016G - Heard,346636.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=22,GotSport
Fever United 16G Girau,,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=26,GotSport
Impact City 16G Redic,,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=46,GotSport
LTE 16G Liverpool,537649.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=38,GotSport
Metro West Wolves 16G Van Zandt,,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=91,GotSport
OLD Kernow Storm FC G16 TCSL Blaine,532326.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=62,GotSport
PSC 16G Pre-NextUp,,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=43,GotSport
SB Arevalo 2016/17G D4,,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=53,GotSport
Solar 16G Skipper Red,372052.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=77,GotSport
Sting Pre-ECNL G16 Bagwell,219764.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=5,GotSport
_2016G Premier,655896.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=14,GotSport
zSGNWSA Blitz 16,276703.0,U10,Female,GotSport Rankings,0,TX,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=79,GotSport
