team_name,team_id,age_group,gender,source,points,state,rank,url
Solar Pre-ECNL B16 Paez,386963,U10,Male,GotSport Rankings,0,TXN,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Sting Pre ECNL B16 Lucero,387583,U10,Male,GotSport Rankings,0,TXN,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Solar B16 Paez Red,580563,U10,Male,GotSport Rankings,0,TXN,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Solar 15B Molano PreECNL Red,635771,U10,Male,GotSport Rankings,0,TXN,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=3
Solar 16B Molano PreECNL,640363,U10,Male,GotSport Rankings,0,TXN,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=5
Dallas Texans Pre-ECNL 16B Mendoza,268619,U10,Male,GotSport Rankings,0,TXN,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=5
DKSC 16B Guerrero,246578,U10,Male,GotSport Rankings,0,TXN,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=6
DFW United SC 16B - BLUE,146891,U10,Male,GotSport Rankings,0,TXN,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=7
Molano Futbol Academy Elite 2016B,434358,U10,Male,GotSport Rankings,0,TXN,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=7
FW All Stars FC 2016B White,455115,U10,Male,GotSport Rankings,0,TXN,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=7
Liverpool FC Dallas 2016B,550627,U10,Male,GotSport Rankings,0,TXN,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=8
NTX Celtic 16B Del Olmo,209632,U10,Male,GotSport Rankings,0,TXN,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=9
BVB 16B Silver (Klassen),452210,U10,Male,GotSport Rankings,0,TXN,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=9
Crusaders Soccer Club,123822,U10,Male,GotSport Rankings,0,TXN,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=10
DKSC 16B CAMARGO,641562,U10,Male,GotSport Rankings,0,TXN,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=11
FW ALL STARS FC 2016B Eaton,214033,U10,Male,GotSport Rankings,0,TXN,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=11
Dallas Texans 2016 Boys ETX,543718,U10,Male,GotSport Rankings,0,TXN,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=15
Dallas Cosmos 16B White,293968,U10,Male,GotSport Rankings,0,TXN,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=16
Sting Pre-ECNL B16 Ortiz,261981,U10,Male,GotSport Rankings,0,TXN,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=17
Dallas Cosmos 16B Black,293967,U10,Male,GotSport Rankings,0,TXN,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=17
Gunners FC 16B Academy,123764,U10,Male,GotSport Rankings,0,TXN,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=19
Solar East 16B-Hedges Pre-ECNL,300124,U10,Male,GotSport Rankings,0,TXN,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=19
RPSC 16B Mercado_White,521887,U10,Male,GotSport Rankings,0,TXN,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=20
S.S.A.16 Black,175034,U10,Male,GotSport Rankings,0,TXN,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=20
DKSC 16B MARTINEZ ETX,388679,U10,Male,GotSport Rankings,0,TXN,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=20
ETX Mx Fc A,123980,U10,Male,GotSport Rankings,0,TXN,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=21
Waco United 2016B Espino,637446,U10,Male,GotSport Rankings,0,TXN,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=22
Dallas Surf 16B Black,383753,U10,Male,GotSport Rankings,0,TXN,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=23
Atletico Dallas Youth B16 O Rodriguez,533511,U10,Male,GotSport Rankings,0,TXN,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=24
FC Dallas Youth 16B Palmisano,577503,U10,Male,GotSport Rankings,0,TXN,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=24
Dallas Texans Pre-ECNL B16 Boaz,205989,U10,Male,GotSport Rankings,0,TXN,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=24
BVB 16B PreECNL White,406778,U10,Male,GotSport Rankings,0,TXN,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=25
FC Dallas Youth Pre ECNL B16 Reyes,543588,U10,Male,GotSport Rankings,0,TXN,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=29
