team_name,team_id,age_group,gender,source,points,state,rank,url
2016 Boys Academy Dublin Black,390031,U10,Male,GotSport Rankings,0,OH,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=13
SPIRE FC 2016 BLACK BOYS,503969,U10,Male,GotSport Rankings,0,OH,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=15
SPIRE FC 2016/17 RED BOYS,626061,U10,Male,GotSport Rankings,0,OH,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=17
LEGEND SC 2016 Boys Haynes,508850,U10,Male,GotSport Rankings,0,OH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=18
CUSM 16B Bayern,428558,U10,Male,GotSport Rankings,0,OH,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=19
Cincy SC B16 Premier,283426,U10,Male,GotSport Rankings,0,OH,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=19
Sporting Columbus Boys 2016 I,392534,U10,Male,GotSport Rankings,0,OH,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=20
Club Ohio West 16B Green II,509738,U10,Male,GotSport Rankings,0,OH,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=20
DSX White 2016B,619729,U10,Male,GotSport Rankings,0,OH,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=26
GCKA 2016B Blue,370105,U10,Male,GotSport Rankings,0,OH,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=26
OSUB16Black,530041,U10,Male,GotSport Rankings,0,OH,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=27
STAR Rush B2016 Blue,431851,U10,Male,GotSport Rankings,0,OH,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=28
DSX Orange 2016B,388428,U10,Male,GotSport Rankings,0,OH,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=29
Cleveland Select U10 Boys Yellow,430298,U10,Male,GotSport Rankings,0,OH,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=30
CAPS FC 2016 Boys,509585,U10,Male,GotSport Rankings,0,OH,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=30
2016 Boys Academy Dublin Grey,390032,U10,Male,GotSport Rankings,0,OH,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=30
Manta 2016 Boys Pink,390290,U10,Male,GotSport Rankings,0,OH,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=31
North FC Hudson 2016 Boys Blue,519102,U10,Male,GotSport Rankings,0,OH,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=32
Galacticos FC 2016 Red,439810,U10,Male,GotSport Rankings,0,OH,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=32
PSC B2016 Gold,495532,U10,Male,GotSport Rankings,0,OH,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=33
