team_name,team_id,age_group,gender,source,points,state,rank,url
Pittsburgh Riverhounds Academy 2016 Pre ECNL Girls,661310,U10,Male,GotSport Rankings,0,PAW,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=4
Pittsburgh Riverhounds 2016 Pre ECNL Boys,655865,U10,Male,GotSport Rankings,0,PAW,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=17
Pittsburgh Riverhounds 2016 Prep Boys,511923,U10,Male,GotSport Rankings,0,PAW,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=19
Erie FC 2016 Boys Black,559979,U10,Male,GotSport Rankings,0,PAW,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=25
Pittsburgh RDA Conn 2016 Boys,636460,U10,Male,GotSport Rankings,0,PAW,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=29
Pittsburgh Riverhounds 2016 Pre ECNL RL Boys,655866,U10,Male,GotSport Rankings,0,PAW,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=34
Pittsburgh Riverhounds 2016 II Boys,411884,U10,Male,GotSport Rankings,0,PAW,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=50
Pittsburgh Riverhounds Connellsville 2016 Boys,509829,U10,Male,GotSport Rankings,0,PAW,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=66
Steel City FC BC United 16B,624977,U10,Male,GotSport Rankings,0,PAW,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=96
Wolfpack 2016B,533125,U10,Male,GotSport Rankings,0,PAW,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=102
Pittsburgh Riverhounds Academy North Huntingdon 2016 Boys,521139,U10,Male,GotSport Rankings,0,PAW,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=103
Pittsburgh Riverhounds 2016 Prep Boys,537855,U10,Male,GotSport Rankings,0,PAW,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=133
Beadling 2016 South Boys Red,527745,U10,Male,GotSport Rankings,0,PAW,11,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=144
Celtic SC 16,480272,U10,Male,GotSport Rankings,0,PAW,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=160
Forge FC 2016,628698,U10,Male,GotSport Rankings,0,PAW,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=170
Pittsburgh Riverhounds Academy North Huntingdon 2016 Girls,521141,U10,Female,GotSport Rankings,0,PAW,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=11
