team_id_master,team_id_source,team_name,club_name,state,gender,age_group,provider
1dd402fb44c6,60476.0,P24Masia,,OH,M,U11,GotSport
ba70a7868652,110198.0,Highland Wolves U11 South 6,,OH,M,U11,GotSport
e69d6d36f4af,118353.0,CFSC 2015 Boys D2,,OH,M,U11,GotSport
bf5c6f37e702,138869.0,Elite FC 2015 Boys Elite Premier,,OH,M,U11,GotSport
dfe0f8a8fc29,138876.0,Elite FC 2015 Boys OCL White,,OH,M,U11,GotSport
76952e2afcbc,141029.0,Lakota FC B15 Black,,OH,M,U11,GotSport
f670fa6e1b30,141602.0,Pacesetter SC Boys 2015 Red Pre-ECNL 24-25,,OH,M,U11,GotSport
83fb5970c3b4,147703.0,U11 Wick FC Boys D3,,OH,M,U11,GotSport
7a5044ff8dc1,153468.0,REVERE U11 D3 S,,OH,M,U11,GotSport
5a223de24295,189570.0,CE 2015B Flames,,OH,M,U11,GotSport
bdf187d4a6a4,204787.0,SP Soccer Academy 2015 Boys Blue 1,,OH,M,U11,GotSport
085a3d3782d9,207270.0,Club Ohio East Pre MLS NEXT 15B,,OH,M,U11,GotSport
2d667e5e51c6,221024.0,Lakota FC B15 Red,,OH,M,U11,GotSport
a6eaa2862018,221416.0,FOSC B15 Elite,,OH,M,U11,GotSport
f44a722eed1b,235399.0,GFSC 2015B Green D2,,OH,M,U11,GotSport
992620906a46,235662.0,PCFC 2015 Boys,,OH,M,U11,GotSport
3faf36bcadca,251672.0,CE 2015B Fire Dragons,,OH,M,U11,GotSport
01c304d31d64,253847.0,GCKA 2015B Blue,,OH,M,U11,GotSport
f460ac88d7a7,257984.0,Highland Vipers U11 1,,OH,M,U11,GotSport
9719720279e6,264953.0,Cincinnati Elite FC B15 Elite,,OH,M,U11,GotSport
43fcdf99b672,265899.0,Solon United 2015 White,,OH,M,U11,GotSport
fcade24dd716,266973.0,Medina Rangers 2015 U11 Green D2,,OH,M,U11,GotSport
5d860cef675f,267079.0,2015 Boys Pre-ECNL,,OH,M,U11,GotSport
d1dbe0f7b756,267080.0,2015 Boys Pre-Regional,,OH,M,U11,GotSport
adb7a2635c7f,267081.0,2015 Boys Academy UA Vapor,,OH,M,U11,GotSport
92b4be0786d2,267954.0,Columbus Force 15B Pre-ECNL,,OH,M,U11,GotSport
2bdbfe9ab397,267955.0,Columbus Force 15B Blue,,OH,M,U11,GotSport
329d8293a3ee,268449.0,Mercury Premier 2015 Boys White,,OH,M,U11,GotSport
18dc5dd6c81f,268740.0,Sporting Columbus Boys 2015 Pre-ECNL,,OH,M,U11,GotSport
b3b846133ebc,268741.0,Sporting Columbus Boys 2015 NPL,,OH,M,U11,GotSport
