team_id_master,team_id_source,team_name,club_name,state,gender,age_group,provider
a3097bd9af3a,363704.0,*FC Wisconsin 10UB Arsenal JA 2016,,WI,M,U10,GotSport
6b093db552d6,364229.0,*FC Wisconsin 10UB Chelsea JA 2016,,WI,M,U10,GotSport
95243a2908bd,365424.0,2016 ACE BLACK,,WI,M,U10,GotSport
41273571581d,392030.0,Tigritos 2016,,WI,M,U10,GotSport
2733bcdf5ba0,392071.0,10uB Croatian Eagles Red- 2016,,WI,M,U10,GotSport
0ab0164716f6,392149.0,*FC Wisconsin West 11UB Arsenal,,WI,M,U10,GotSport
ee72dd31ffc1,392859.0,AFC Union B 2016 Navy,,WI,M,U10,GotSport
750358320c14,392894.0,AFC Union B 2016 Red,,WI,M,U10,GotSport
23e74b3f364a,395507.0,*FC Wisconsin 11UB Pre-ECNL Arsenal,,WI,M,U10,GotSport
d681c6201059,462482.0,2016 Boys Blue,,WI,M,U10,GotSport
3926f08534e5,462492.0,2016 Boys Black,,WI,M,U10,GotSport
4afb619a2df8,480332.0,2016B Norski SC Gold,,WI,M,U10,GotSport
32dd5c2c4680,566412.0,U11B 2014 White,,WI,M,U10,GotSport
75a1b90bb113,593128.0,U10 Grey Toros,,WI,M,U10,GotSport
37cfb76eabf7,602295.0,Rock SC Rush 2016 Boys Timbers,,WI,M,U10,GotSport
5a50de8e264d,659064.0,United Serbian Youth SC U10,,WI,M,U10,GotSport
fa6371ac9321,664472.0,SC Wave,,WI,M,U10,GotSport
3313d8b9414c,665943.0,10U Boys GLU,,WI,M,U10,GotSport
6cae1bae287f,670651.0,WIUFC 2016 Boys - Manchester United,,WI,M,U10,GotSport
db04b8b3b6a1,682232.0,2016 Boys Red,,WI,M,U10,GotSport
a7fbb347b0c2,,LKF 2015B (Character),,WI,M,U10,GotSport
