team_id_master,team_id_source,team_name,club_name,state,gender,age_group,provider
caee5acc9c47,310306.0,Hawaii RUSH 15B Nero,,HI,M,U11,GotSport
c5ec1c502027,310307.0,Hawaii RUSH 15B Azul,,HI,M,U11,GotSport
3655d3ee9436,310308.0,Hawaii Rush Mililani 15B,,HI,M,U11,GotSport
38e0c29c0f66,315092.0,HSC Bulls 15B - I,,HI,M,U11,GotSport
28c3e937c414,319507.0,Hawaii Rush East 15B,,HI,M,U11,GotSport
95bd070264bc,391117.0,HSC Bulls 15B-II,,HI,M,U11,GotSport
c6942c5b7317,396869.0,Hawaii Soccer Academy 2015 Boys Black,,HI,M,U11,GotSport
da3b1745ae25,437206.0,RUSH Mililani 15B,,HI,M,U11,GotSport
40cdd1f8834d,438664.0,OA B15 Academy,,HI,M,U11,GotSport
d8355cf9c98c,510433.0,Lightning FC 2015B,,HI,M,U11,GotSport
1dda375f48c6,556254.0,Kipuupuu United SC U11 Boys,,HI,M,U11,GotSport
7d7275485a68,568555.0,OA B15 Academy I,,HI,M,U11,GotSport
461f8dda0239,569347.0,Hawaii Rush East 15B White,,HI,M,U11,GotSport
c22c5b7cc6cc,600859.0,Universal SC 15B,,HI,M,U11,GotSport
b2d2930f9021,632736.0,Surf Hawaii 15B Academy I,,HI,M,U11,GotSport
9c3eacb5a475,633649.0,Kona Super Sonics 2015B,,HI,M,U11,GotSport
bace8fd9a4fc,675000.0,ATHENS UNITED 15B Black,,HI,M,U11,GotSport
