team_id_master,team_id_source,team_name,club_name,state,gender,age_group,provider
8d4712932ff9,236173.0,Dickinson SC U9/10 Girls White,,ND,F,U10,GotSport
9090fd08f4d4,435884.0,Dickinson SC U9/10 Girls Orange,,ND,F,U10,GotSport
d562e85eb342,548891.0,Magic Soccer FC 2016 Girls,,ND,F,U10,GotSport
124aa93d57b7,581908.0,2016 Girls U10,,ND,F,U10,GotSport
c5bb73b167be,608998.0,Bricks U8/9 Spark,,ND,F,U10,GotSport
d28eea094e35,611020.0,GGFSC 2017/2016G Blue,,ND,F,U10,GotSport
9edf94141eca,664910.0,Dickinson SC U9/10G Black,,ND,F,U10,GotSport
