team_name,team_id,age_group,gender,source,points,state,rank,url
Dickinson SC U9/10B Orange,664908,U10,Male,GotSport Rankings,0,ND,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=16
Dickinson SC U9/10B White,664907,U10,Male,GotSport Rankings,0,ND,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=93
Magic Soccer FC 2016 Boys Green U8/9,579317,U10,Male,GotSport Rankings,0,ND,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=117
GGFSC 2017/2016B,610979,U10,Male,GotSport Rankings,0,ND,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=136
2015 Boys U10 Bronze,598617,U10,Male,GotSport Rankings,0,ND,1,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=138
Dickinson SC U9/10 Girls White,236173,U10,Female,GotSport Rankings,0,ND,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=14
Dickinson SC U9/10G Black,664910,U10,Female,GotSport Rankings,0,ND,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=34
Magic Soccer FC 2016 Girls,548891,U10,Female,GotSport Rankings,0,ND,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=40
2016 Girls U10,581908,U10,Female,GotSport Rankings,0,ND,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=47
Dickinson SC U9/10 Girls Orange,435884,U10,Female,GotSport Rankings,0,ND,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=60
Bricks U8/9 Spark,608998,U10,Female,GotSport Rankings,0,ND,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=85
GGFSC 2017/2016G Blue,611020,U10,Female,GotSport Rankings,0,ND,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=f&search[page]=91
Dickinson SC U9/10 Boys White,305248,U11,Male,GotSport Rankings,0,ND,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=66
Magic Soccer FC 15B Green - Team ID: 09B2508,501164,U11,Male,GotSport Rankings,0,ND,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=73
Magic Soccer FC 15B Black - Team ID: 09B1189,501162,U11,Male,GotSport Rankings,0,ND,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=113
WUFC U10 Boys Orange,371841,U11,Male,GotSport Rankings,0,ND,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=142
TCU 2015 Boys Black,426833,U11,Male,GotSport Rankings,0,ND,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=183
TCU 2015 Boys Black,426833,U11,Male,GotSport Rankings,0,ND,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=184
Dickinson SC U9/10 Boys Orange,305247,U11,Male,GotSport Rankings,0,ND,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=229
GGFSC 2015B,651194,U11,Male,GotSport Rankings,0,ND,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=237
2015 Boys U10,601864,U11,Male,GotSport Rankings,0,ND,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=326
Mc Legends U10 Boys 2015 Red,445610,U11,Male,GotSport Rankings,0,ND,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=338
WUFC U10 Boys Black,611994,U11,Male,GotSport Rankings,0,ND,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=349
MSC U9/10 Boys,570972,U11,Male,GotSport Rankings,0,ND,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=405
Magic Soccer FC 2015 Girls,548892,U11,Female,GotSport Rankings,0,ND,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=116
MC Legends U10 Girls Red,445477,U11,Female,GotSport Rankings,0,ND,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=136
WUFC U10 Girls,382660,U11,Female,GotSport Rankings,0,ND,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=172
Bricks U10 Girls Bandits,611266,U11,Female,GotSport Rankings,0,ND,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=175
TCU 2015 Girls Black,426830,U11,Female,GotSport Rankings,0,ND,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=192
MSC 09/10G,611321,U11,Female,GotSport Rankings,0,ND,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=218
Bricks U10 Girls Bombers,611269,U11,Female,GotSport Rankings,0,ND,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=219
Dickinson U11 Eclipse,604689,U12,Male,GotSport Rankings,0,ND,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=146
Dickinson SC U11/12B White,664905,U12,Male,GotSport Rankings,0,ND,13,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=212
GGFSC 2014B,406667,U12,Male,GotSport Rankings,0,ND,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=269
Dickinson Eclipse,602578,U12,Male,GotSport Rankings,0,ND,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=278
Magic Soccer FC 2014 Boys,548881,U12,Male,GotSport Rankings,0,ND,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=281
TCU 2013 Boys Premier,631396,U12,Male,GotSport Rankings,0,ND,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=296
TCU 2014 Boys White,448828,U12,Male,GotSport Rankings,0,ND,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=330
Magic Soccer 14B Black - Team ID: 10B1190,501145,U12,Male,GotSport Rankings,0,ND,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=351
TCU 2014 Boys Black,426827,U12,Male,GotSport Rankings,0,ND,15,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=369
TCU 2014 Boys Blue,426828,U12,Male,GotSport Rankings,0,ND,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=385
2013 Boys U12 B,602188,U12,Male,GotSport Rankings,0,ND,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=392
GGFSC 2014B Blue,406698,U12,Male,GotSport Rankings,0,ND,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=m&search[page]=438
Magic Soccer FC 2014 Girls,548893,U12,Female,GotSport Rankings,0,ND,2,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=146
GGFSC 2014G White,406653,U12,Female,GotSport Rankings,0,ND,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=147
GGFSC 2014G,651192,U12,Female,GotSport Rankings,0,ND,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=149
TCU 2014 Girls Black,426783,U12,Female,GotSport Rankings,0,ND,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=153
GGFSC 2015/2014G Blue,651199,U12,Female,GotSport Rankings,0,ND,9,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=208
TCU 2014 Girls White,426823,U12,Female,GotSport Rankings,0,ND,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=213
DAKOTA FUSION ACADEMY 2014 GIRLS,481425,U12,Female,GotSport Rankings,0,ND,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=213
TCU 2014 Girls Blue,426825,U12,Female,GotSport Rankings,0,ND,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=217
GGFSC 2014G Blue,486255,U12,Female,GotSport Rankings,0,ND,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=218
Dickinson SC U11/12G,664909,U12,Female,GotSport Rankings,0,ND,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=225
WUFC U11/12 Boys Orange,447702,U13,Male,GotSport Rankings,0,ND,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=13&search[gender]=m&search[page]=133
Magic Soccer FC 13B Green - Team ID: 11B2511,501133,U13,Male,GotSport Rankings,0,ND,19,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=13&search[gender]=m&search[page]=186
Mc Legends U12 Boys White,445604,U13,Male,GotSport Rankings,0,ND,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=13&search[gender]=m&search[page]=192
